,주소,유동인구
1527,충청북도 음성군 금왕읍 구계리 382-2,2
1528,충청북도 음성군 금왕읍 구계리 286-4,3
1529,충청북도 음성군 금왕읍 구계리 283-1,24
1530,충청북도 음성군 금왕읍 구계리 93,0
1531,충청북도 음성군 금왕읍 구계일길 26-6,4
1532,충청북도 음성군 금왕읍 구계리 89-1,4
1533,충청북도 음성군 금왕읍 구계리 190,0
1534,충청북도 음성군 금왕읍 구계리 566,0
1535,충청북도 음성군 금왕읍 구계리 산4-11,0
1536,충청북도 음성군 금왕읍 구계리 188-12,0
1537,충청북도 음성군 금왕읍 구계리 398-8,37
1538,충청북도 음성군 금왕읍 구계리 333-2,8
1539,충청북도 음성군 금왕읍 구계리 135번지 KR,1
1540,충청북도 음성군 금왕읍 구계리,0
1541,충청북도 음성군 금왕읍 구계리 111-5,9
1542,충청북도 음성군 금왕읍 구계리 362-3,0
1543,충청북도 음성군 금왕읍 구계리 205,0
1544,충청북도 음성군 금왕읍 구계리 176-3,0
1545,충청북도 음성군 금왕읍 구계리 139,1
1546,충청북도 음성군 금왕읍 구계리 산4-20,10
1547,충청북도 음성군 금왕읍 구계리 216,0
1548,충청북도 음성군 금왕읍 구계리 115-2,5
1549,충청북도 음성군 금왕읍 구계리 161,0
1550,충청북도 음성군 금왕읍 구계리 611-9,1
1551,충청북도 음성군 금왕읍 구계리,0
1552,충청북도 음성군 금왕읍 금율로,0
1553,충청북도 음성군 생극면 관성리,0
1554,충청북도 음성군 금왕읍 보습길,1
1555,충청북도 음성군 금왕읍 보습길,1
1556,충청북도 음성군 금왕읍 쌍봉리,0
1557,충청북도 음성군 금왕읍 금율로,0
1558,충청북도 음성군 금왕읍 금율로,0
1559,충청북도 음성군 금왕읍 구계리 221,0
1560,충청북도 음성군 금왕읍 구계리 627,0
1561,충청북도 음성군 금왕읍 구계리,0
1562,충청북도 음성군 금왕읍 구계리 473-1,0
1563,충청북도 음성군 금왕읍 금율로 220-60,6
1564,충청북도 음성군 금왕읍 구계리 산17-35,0
1565,충청북도 음성군 금왕읍 금율로,0
1566,충청북도 음성군 금왕읍 쌍봉리,0
1567,충청북도 음성군 금왕읍 구계리 592-4,11
1568,충청북도 음성군 금왕읍 구계리 산10,0
1569,충청북도 음성군 금왕읍 구계리 산17-21,0
1570,충청북도 음성군 금왕읍 구계리 712,0
1571,충청북도 음성군 금왕읍 금율로,0
1572,충청북도 음성군 금왕읍 금율로269번길 79-11,1
1573,충청북도 음성군 금왕읍 구계리 188-6,0
1574,충청북도 음성군 금왕읍 구계리 산6-5,0
1575,충청북도 음성군 금왕읍 금율로,0
1576,충청북도 음성군 금왕읍 마루택길29번길,0
1577,충청북도 음성군 금왕읍 구계리 128,0
1578,충청북도 음성군 금왕읍 금율로,0
1579,충청북도 음성군 금왕읍 구계리,0
1580,충청북도 음성군 금왕읍 구계리 산12-1,0
1581,충청북도 음성군 금왕읍 금율로,0
1582,충청북도 음성군 금왕읍 구계리 420,0
1583,충청북도 음성군 금왕읍 구계리,0
1584,충청북도 음성군 금왕읍 구계리 산8-4,0
1585,충청북도 음성군 금왕읍 보습길,1
1586,충청북도 음성군 금왕읍 구계리 362,0
1587,충청북도 음성군 금왕읍 구계리 39-2,0
1588,충청북도 음성군 금왕읍 구계리 387-1,0
1589,충청북도 음성군 금왕읍 구계리 361,0
1590,충청북도 음성군 금왕읍 구계리 609 금왕읍 구계리 609번지 음성군 충청북도 KR 27642,0
1591,충청북도 음성군 금왕읍 금율로,0
1592,충청북도 음성군 금왕읍 구계리 695,0
1593,충청북도 음성군 금왕읍 구계리 212-1,0
1594,충청북도 음성군 금왕읍 구계리,0
1595,충청북도 음성군 금왕읍 구계리 산17-46,0
1596,충청북도 음성군 금왕읍 구계리,0
1597,충청북도 음성군 금왕읍 금율로,0
1598,충청북도 음성군 금왕읍 금율로,0
1599,충청북도 음성군 금왕읍 보습길,1
1600,충청북도 음성군 금왕읍 구계리 321-2,11
1601,충청북도 음성군 금왕읍 구계리,0
1602,충청북도 음성군 금왕읍 구계리,0
1603,충청북도 음성군 금왕읍 구계리 596,0
1604,충청북도 음성군 금왕읍 구계리,0
1605,충청북도 음성군 금왕읍 구계리 570-4,0
1606,충청북도 음성군 금왕읍 구계리 188-23,0
1607,충청북도 음성군 금왕읍 구계리 196-4,0
1608,충청북도 음성군 금왕읍 구계리 430,0
1609,충청북도 음성군 금왕읍 구계리 519-5,0
1610,충청북도 음성군 금왕읍 구계리 391-3,0
1611,충청북도 음성군 금왕읍 구계리 606,0
1612,충청북도 음성군 금왕읍 구계리,0
1613,충청북도 음성군 금왕읍 구계리,0
1614,충청북도 음성군 금왕읍 구계리 산57-1,104
1615,충청북도 음성군 금왕읍 구계리 540,0
1616,충청북도 음성군 금왕읍 구계리 9-1,0
1617,충청북도 음성군 금왕읍 구계리 211,0
1618,충청북도 음성군 금왕읍 금율로,0
1619,충청북도 음성군 금왕읍 구계리,0
1620,충청북도 음성군 금왕읍 금율로,0
1621,충청북도 음성군 금왕읍 금율로,0
1622,충청북도 음성군 금왕읍 구계리,0
1623,충청북도 음성군 금왕읍 금율로,0
1624,충청북도 음성군 금왕읍 구계리 604-6,4
1625,충청북도 음성군 금왕읍 구계리,0
1626,충청북도 음성군 금왕읍 구계리,0
1627,충청북도 음성군 금왕읍 구계리 산17-15,0
1628,충청북도 음성군 금왕읍 구계리 산2-10,8
1629,충청북도 음성군 금왕읍 구계리 산17-58,0
1630,충청북도 음성군 금왕읍 구계리,0
1631,충청북도 음성군 금왕읍 구계리 산17-43,0
1632,충청북도 음성군 금왕읍 구계리,0
1633,충청북도 음성군 금왕읍 구계일길,0
1634,충청북도 음성군 금왕읍 구계리 166-1,4
1635,충청북도 음성군 금왕읍 구계리 538-1,0
1636,음성군 금왕읍 사계저수지,0
1637,충청북도 음성군 금왕읍 구계리,0
1638,충청북도 음성군 금왕읍 구계리 303-1,0
1639,충청북도 음성군 금왕읍 구계리,0
1640,충청북도 음성군 금왕읍 구계리,0
1641,충청북도 음성군 금왕읍 구계리,0
1642,충청북도 음성군 금왕읍 구계리 461,0
1643,충청북도 음성군 금왕읍 구계리 436-2,0
1644,충청북도 음성군 금왕읍 구계리,0
1645,충청북도 음성군 금왕읍 구계리 496-3,0
1646,충청북도 음성군 금왕읍 구계리 산17-2,0
1647,충청북도 음성군 금왕읍 금율로,0
1648,충청북도 음성군 금왕읍 구계리 31,5
1649,충청북도 음성군 금왕읍 구계리 415-4,0
1650,충청북도 음성군 금왕읍 구계일길,0
1651,충청북도 음성군 금왕읍 구계리 366-3,0
1652,충청북도 음성군 금왕읍 구계리 339-5,0
1653,충청북도 음성군 금왕읍 구계리 614-3,4
1654,충청북도 음성군 금왕읍 구계리 산11-3,0
1655,충청북도 음성군 금왕읍 구계리 198,0
1656,충청북도 음성군 금왕읍 구계리 산17-47,0
1657,충청북도 음성군 금왕읍 구계리 산17-53,0
1658,충청북도 음성군 금왕읍 구계리 332-1,2
1659,충청북도 음성군 금왕읍 구계리 724,0
1660,충청북도 음성군 금왕읍 구계리 562-1,0
1661,충청북도 음성군 금왕읍 구계리 80-2,1
1662,충청북도 음성군 금왕읍 구계리 204-13,0
1663,충청북도 음성군 금왕읍 구계리,0
1664,충청북도 음성군 금왕읍 구계리 산41-3,2
1665,충청북도 음성군 금왕읍 금율로,0
1666,충청북도 음성군 금왕읍 구계리,0
1667,충청북도 음성군 금왕읍 금율로,0
1668,충청북도 음성군 금왕읍 구계리 430-3,0
1669,충청북도 음성군 금왕읍 구계리 733,1
1670,충청북도 음성군 금왕읍 구계리,0
1671,충청북도 음성군 금왕읍 구계리 219-2,0
1672,충청북도 음성군 금왕읍 구계리 12-1,0
1673,충청북도 음성군 금왕읍 구계리 485,0
1674,충청북도 음성군 금왕읍 구계리,0
1675,충청북도 음성군 금왕읍 구계리 297,0
1676,충청북도 음성군 금왕읍 구계리,0
1677,충청북도 음성군 금왕읍 구계리 204-19,0
1678,충청북도 음성군 금왕읍 구계리,0
1679,충청북도 음성군 금왕읍 구계리 705,1
1680,충청북도 음성군 금왕읍 구계리,0
1681,충청북도 음성군 금왕읍 구계리 산41-1,2
1682,충청북도 음성군 금왕읍 구계리 49,0
1683,충청북도 음성군 금왕읍 보습길,1
1684,충청북도 음성군 금왕읍 구계리 344-10,3
1685,충청북도 음성군 금왕읍 구계리 산17-9,0
1686,충청북도 음성군 금왕읍 구계리 527-3,0
1687,충청북도 음성군 금왕읍 구계리 133-1,1
1688,충청북도 음성군 금왕읍 구계리 58,0
1689,충청북도 음성군 금왕읍 구계리 613-3,0
1690,충청북도 음성군 금왕읍 금율로,0
1691,충청북도 음성군 금왕읍 금율로,0
1692,충청북도 음성군 금왕읍 구계리 253-1,1
1693,충청북도 음성군 금왕읍 구계리 204-6,0
1694,충청북도 음성군 금왕읍 구계리 238,0
1695,충청북도 음성군 금왕읍 구계리 489,2
1696,충청북도 음성군 금왕읍 구계리,0
1697,충청북도 음성군 금왕읍 구계리 521,0
1698,충청북도 음성군 금왕읍 구계리 228,0
1699,충청북도 음성군 금왕읍 구계리,0
1700,충청북도 음성군 금왕읍 구계리 산6-1,0
1701,충청북도 음성군 금왕읍 구계리 466-1,0
1702,충청북도 음성군 금왕읍 구계리 산17-14,0
1703,충청북도 음성군 금왕읍 마루택길29번길,0
1704,충청북도 음성군 금왕읍 구계리,0
1705,충청북도 음성군 금왕읍 구계리,0
1706,충청북도 음성군 금왕읍 구계리 433-15,8
1707,충청북도 음성군 금왕읍 구계리 604-1,0
1708,충청북도 음성군 금왕읍 구계리 204-1,0
1709,충청북도 음성군 금왕읍 구계리 130,0
1710,충청북도 음성군 금왕읍 구계리 520-5,0
1711,충청북도 음성군 금왕읍 구계리,0
1712,충청북도 음성군 금왕읍 구계리 496-2,0
1713,충청북도 음성군 금왕읍 구계리,0
1714,충청북도 음성군 금왕읍 구계리,0
1715,충청북도 음성군 금왕읍 구계리 243-1,0
1716,충청북도 음성군 금왕읍 금율로,0
1717,충청북도 음성군 금왕읍 구계리,0
1718,충청북도 음성군 금왕읍 구계리 589-6,0
1719,충청북도 음성군 금왕읍 구계리 107-2,5
1720,충청북도 음성군 금왕읍 구계리 산2-3,0
1721,충청북도 음성군 금왕읍 구계리 334-3,0
1722,충청북도 음성군 금왕읍 구계리 199-2,0
1723,충청북도 음성군 금왕읍 구계리 725,0
1724,충청북도 음성군 금왕읍 구계리,0
1725,충청북도 음성군 금왕읍 구계리,0
1726,충청북도 음성군 금왕읍 구계리 445-3,139
1727,충청북도 음성군 금왕읍 구계리,0
1728,충청북도 음성군 금왕읍 구계리 371-1,4
1729,충청북도 음성군 금왕읍 구계리 644,0
1730,충청북도 음성군 금왕읍 구계리 590,0
1731,충청북도 음성군 금왕읍 구계리 산25-1,0
1732,충청북도 음성군 금왕읍 금율로,0
1733,충청북도 음성군 금왕읍 구계리 271-2,0
1734,충청북도 음성군 금왕읍 구계리 290-2,2
1735,충청북도 음성군 금왕읍 금율로,0
1736,충청북도 음성군 금왕읍 구계리,0
1737,충청북도 음성군 금왕읍 구계리,0
1738,충청북도 음성군 금왕읍 구계리,0
1739,충청북도 음성군 금왕읍 구계리 204-31,0
1740,충청북도 음성군 금왕읍 구계리 601,0
1741,충청북도 음성군 금왕읍 구계리 188-25,0
1742,충청북도 음성군 금왕읍 구계리 388-3,0
1743,충청북도 음성군 금왕읍 보습길,1
1744,충청북도 음성군 금왕읍 구계리,0
1745,충청북도 음성군 금왕읍 구계리 산8-3,0
1746,충청북도 음성군 금왕읍 구계리 478-3,0
1747,충청북도 음성군 금왕읍 금율로,0
1748,충청북도 음성군 금왕읍 구계리 산43-3,1
1749,충청북도 음성군 금왕읍 구계리 640,2
1750,충청북도 음성군 금왕읍 구계리 338-2,1
1751,충청북도 음성군 금왕읍 구계리 144-1,0
1752,충청북도 음성군 금왕읍 구계리 530,0
1753,충청북도 음성군 금왕읍 구계리 687,0
1754,충청북도 음성군 금왕읍 구계리,0
1755,충청북도 음성군 금왕읍 구계리 산4-24,0
1756,충청북도 음성군 금왕읍 금율로,0
1757,충청북도 음성군 금왕읍 구계리 20,0
1758,충청북도 음성군 금왕읍 구계리,0
1759,충청북도 음성군 금왕읍 구계리 572-4,0
1760,충청북도 음성군 금왕읍 금율로 206,2
1761,충청북도 음성군 금왕읍 구계리 351-1번지 KR,21
1762,충청북도 음성군 금왕읍 구계리,0
1763,충청북도 음성군 금왕읍 금율로,0
1764,충청북도 음성군 금왕읍 구계리,0
1765,충청북도 음성군 생극면 관성리,0
1766,충청북도 음성군 금왕읍 구계리 182,0
1767,충청북도 음성군 금왕읍 구계리 산27-1,0
1768,충청북도 음성군 금왕읍 구계리 435-3,0
1769,충청북도 음성군 금왕읍 구계리 365-1,0
1770,충청북도 음성군 금왕읍 구계리 203,0
1771,충청북도 음성군 금왕읍 구계리 311-1,20
1772,충청북도 음성군 금왕읍 구계리 613-6,4
1773,충청북도 음성군 금왕읍 구계리,0
1774,충청북도 음성군 금왕읍 구계리 433-2,0
1775,충청북도 음성군 금왕읍 구계리 185,0
1776,충청북도 음성군 금왕읍 금율로,0
1777,충청북도 음성군 금왕읍 보습길 33-16,0
1778,충청북도 음성군 금왕읍 구계리 168-3,0
1779,충청북도 음성군 금왕읍 구계리 471-4,0
1780,충청북도 음성군 금왕읍 마루택길,15
1781,충청북도 음성군 금왕읍 구계리,0
1782,충청북도 음성군 금왕읍 구계리 163-1,0
1783,충청북도 음성군 금왕읍 구계리 188-17,0
1784,충청북도 음성군 금왕읍 금율로,0
1785,충청북도 음성군 금왕읍 구계리 722,1
1786,충청북도 음성군 금왕읍 구계리,0
1787,충청북도 음성군 금왕읍 내곡리,0
1788,충청북도 음성군 금왕읍 구계리 산31-1,0
1789,충청북도 음성군 금왕읍 금율로,0
1790,충청북도 음성군 금왕읍 구계리 산17-52,0
1791,충청북도 음성군 금왕읍 구계리 326,0
